id_cliente,duration,campaign,pdays,previous,poutcome,y
17980,193,14,999,0,nonexistent,no
17981,863,10,999,0,nonexistent,no
17982,590,23,999,0,nonexistent,no
17983,92,30,999,0,nonexistent,no
17984,153,3,999,0,nonexistent,no
17985,225,3,999,0,nonexistent,no
17986,49,4,999,0,nonexistent,no
17987,88,6,999,0,nonexistent,no
17988,825,13,999,0,nonexistent,no
17989,254,21,999,0,nonexistent,no
17990,11,6,999,0,nonexistent,no
17991,520,4,999,0,nonexistent,no
17992,138,6,999,0,nonexistent,no
17993,44,7,999,0,nonexistent,no
17994,142,8,999,0,nonexistent,no
17995,984,7,999,0,nonexistent,no
17996,78,4,999,0,nonexistent,no
17997,329,4,999,0,nonexistent,no
17998,353,5,999,0,nonexistent,no
17999,189,3,999,0,nonexistent,no
18000,125,3,999,0,nonexistent,no
18001,105,3,999,0,nonexistent,no
18002,334,5,999,0,nonexistent,no
18003,68,3,999,0,nonexistent,no
18004,76,5,999,0,nonexistent,no
18005,28,11,999,0,nonexistent,no
18006,458,2,999,0,nonexistent,no
18007,142,2,999,0,nonexistent,no
18008,189,6,999,0,nonexistent,no
18009,70,2,999,0,nonexistent,no
18010,18,1,999,0,nonexistent,no
18011,158,1,999,0,nonexistent,no
18012,59,1,999,0,nonexistent,no
18013,31,20,999,0,nonexistent,no
18014,150,1,999,0,nonexistent,no
18015,90,1,999,0,nonexistent,no
18016,258,1,999,0,nonexistent,no
18017,305,2,999,0,nonexistent,no
18018,67,6,999,0,nonexistent,no
18019,128,1,999,0,nonexistent,no
18020,99,2,999,0,nonexistent,no
18021,39,1,999,0,nonexistent,no
18022,70,1,999,0,nonexistent,no
18023,112,8,999,0,nonexistent,no
18024,113,1,999,0,nonexistent,no
18025,69,5,999,0,nonexistent,no
18026,120,1,999,0,nonexistent,no
18027,81,1,999,0,nonexistent,no
18028,684,1,999,0,nonexistent,yes
18029,312,5,999,0,nonexistent,no
18030,89,1,999,0,nonexistent,no
18031,42,1,999,0,nonexistent,no
18032,843,1,999,0,nonexistent,yes
18033,150,1,999,0,nonexistent,no
18034,834,1,999,0,nonexistent,no
18035,528,1,999,0,nonexistent,no
18036,516,1,999,0,nonexistent,no
18037,86,1,999,0,nonexistent,no
18038,129,1,999,0,nonexistent,no
18039,652,1,999,0,nonexistent,no
18040,102,2,999,0,nonexistent,no
18041,295,1,999,0,nonexistent,no
18042,650,1,999,0,nonexistent,yes
18043,273,2,999,0,nonexistent,no
18044,38,1,999,0,nonexistent,no
18045,409,2,999,0,nonexistent,no
18046,160,1,999,0,nonexistent,no
18047,77,1,999,0,nonexistent,no
18048,65,4,999,0,nonexistent,no
18049,132,1,999,0,nonexistent,no
18050,166,1,999,0,nonexistent,no
18051,192,4,999,0,nonexistent,no
18052,73,1,999,0,nonexistent,no
18053,542,1,999,0,nonexistent,yes
18054,120,4,999,0,nonexistent,no
18055,219,1,999,0,nonexistent,no
18056,47,1,999,0,nonexistent,no
18057,93,2,999,0,nonexistent,no
18058,32,1,999,0,nonexistent,no
18059,119,2,999,0,nonexistent,no
18060,229,1,999,0,nonexistent,no
18061,25,1,999,0,nonexistent,no
18062,195,3,999,0,nonexistent,no
18063,64,1,999,0,nonexistent,no
18064,270,1,999,0,nonexistent,no
18065,173,3,999,0,nonexistent,no
18066,695,1,999,0,nonexistent,no
18067,85,2,999,0,nonexistent,no
18068,594,1,999,0,nonexistent,no
18069,115,1,999,0,nonexistent,no
18070,101,1,999,0,nonexistent,no
18071,605,1,999,0,nonexistent,no
18072,537,1,999,0,nonexistent,no
18073,42,2,999,0,nonexistent,no
18074,51,19,999,0,nonexistent,no
18075,71,4,999,0,nonexistent,no
18076,141,8,999,0,nonexistent,no
18077,351,1,999,0,nonexistent,no
18078,50,1,999,0,nonexistent,no
18079,76,2,999,0,nonexistent,no
18080,183,1,999,0,nonexistent,no
18081,58,1,999,0,nonexistent,no
18082,141,1,999,0,nonexistent,no
18083,187,1,999,0,nonexistent,no
18084,55,22,999,0,nonexistent,no
18085,164,1,999,0,nonexistent,no
18086,111,1,999,0,nonexistent,no
18087,145,2,999,0,nonexistent,no
18088,292,8,999,0,nonexistent,no
18089,71,1,999,0,nonexistent,no
18090,14,29,999,0,nonexistent,no
18091,220,1,999,0,nonexistent,no
18092,340,1,999,0,nonexistent,no
18093,148,1,999,0,nonexistent,no
18094,105,2,999,0,nonexistent,no
18095,154,1,999,0,nonexistent,no
18096,83,1,999,0,nonexistent,no
18097,77,1,999,0,nonexistent,no
18098,138,1,999,0,nonexistent,no
18099,244,1,999,0,nonexistent,no
18100,597,1,999,0,nonexistent,no
18101,161,5,999,0,nonexistent,no
18102,171,2,999,0,nonexistent,no
18103,81,1,999,0,nonexistent,no
18104,1373,2,999,0,nonexistent,yes
18105,133,1,999,0,nonexistent,no
18106,122,1,999,0,nonexistent,no
18107,153,1,999,0,nonexistent,no
18108,65,1,999,0,nonexistent,no
18109,41,1,999,0,nonexistent,no
18110,29,2,999,0,nonexistent,no
18111,86,3,999,0,nonexistent,no
18112,255,1,999,0,nonexistent,no
18113,218,2,999,0,nonexistent,no
18114,197,4,999,0,nonexistent,no
18115,788,1,999,0,nonexistent,yes
18116,380,4,999,0,nonexistent,no
18117,988,1,999,0,nonexistent,yes
18118,55,2,999,0,nonexistent,no
18119,129,9,999,0,nonexistent,no
18120,622,2,999,0,nonexistent,no
18121,38,1,999,0,nonexistent,no
18122,86,1,999,0,nonexistent,no
18123,227,6,999,0,nonexistent,no
18124,120,1,999,0,nonexistent,no
18125,149,1,999,0,nonexistent,no
18126,144,6,999,0,nonexistent,no
18127,126,2,999,0,nonexistent,no
18128,185,2,999,0,nonexistent,no
18129,197,1,999,0,nonexistent,no
18130,543,3,999,0,nonexistent,yes
18131,99,2,999,0,nonexistent,no
18132,156,2,999,0,nonexistent,no
18133,94,4,999,0,nonexistent,no
18134,87,2,999,0,nonexistent,no
18135,82,1,999,0,nonexistent,no
18136,77,3,999,0,nonexistent,no
18137,444,1,999,0,nonexistent,no
18138,34,2,999,0,nonexistent,no
18139,287,1,999,0,nonexistent,no
18140,73,3,999,0,nonexistent,no
18141,152,4,999,0,nonexistent,no
18142,69,3,999,0,nonexistent,no
18143,74,2,999,0,nonexistent,no
18144,535,1,999,0,nonexistent,no
18145,209,4,999,0,nonexistent,no
18146,72,15,999,0,nonexistent,no
18147,44,3,999,0,nonexistent,no
18148,1171,2,999,0,nonexistent,yes
18149,72,2,999,0,nonexistent,no
18150,117,4,999,0,nonexistent,no
18151,729,2,999,0,nonexistent,yes
18152,341,4,999,0,nonexistent,no
18153,186,3,999,0,nonexistent,no
18154,96,4,999,0,nonexistent,no
18155,509,1,999,0,nonexistent,yes
18156,166,2,999,0,nonexistent,no
18157,1078,8,999,0,nonexistent,no
18158,27,16,999,0,nonexistent,no
18159,698,2,999,0,nonexistent,no
18160,114,2,999,0,nonexistent,no
18161,340,1,999,0,nonexistent,no
18162,106,2,999,0,nonexistent,no
18163,424,1,999,0,nonexistent,no
18164,436,2,999,0,nonexistent,no
18165,159,1,999,0,nonexistent,no
18166,208,1,999,0,nonexistent,no
18167,96,8,999,0,nonexistent,no
18168,359,1,999,0,nonexistent,no
18169,69,6,999,0,nonexistent,no
18170,259,2,999,0,nonexistent,no
18171,225,2,999,0,nonexistent,no
18172,1089,2,999,0,nonexistent,yes
18173,65,5,999,0,nonexistent,no
18174,266,5,999,0,nonexistent,no
18175,1211,1,999,0,nonexistent,yes
18176,50,18,999,0,nonexistent,no
18177,178,2,999,0,nonexistent,no
18178,130,2,999,0,nonexistent,no
18179,118,2,999,0,nonexistent,no
18180,109,7,999,0,nonexistent,no
18181,94,4,999,0,nonexistent,no
18182,647,6,999,0,nonexistent,no
18183,120,2,999,0,nonexistent,no
18184,136,13,999,0,nonexistent,no
18185,458,2,999,0,nonexistent,yes
18186,438,2,999,0,nonexistent,no
18187,225,5,999,0,nonexistent,no
18188,103,2,999,0,nonexistent,no
18189,112,3,999,0,nonexistent,no
18190,145,3,999,0,nonexistent,no
18191,31,1,999,0,nonexistent,no
18192,216,7,999,0,nonexistent,no
18193,156,7,999,0,nonexistent,no
18194,52,5,999,0,nonexistent,no
18195,154,1,999,0,nonexistent,no
18196,1165,4,999,0,nonexistent,no
18197,117,7,999,0,nonexistent,no
18198,89,1,999,0,nonexistent,no
18199,266,3,999,0,nonexistent,no
18200,107,10,999,0,nonexistent,no
18201,486,1,999,0,nonexistent,no
18202,72,7,999,0,nonexistent,no
18203,63,2,999,0,nonexistent,no
18204,100,3,999,0,nonexistent,no
18205,174,3,999,0,nonexistent,no
18206,62,11,999,0,nonexistent,no
18207,520,2,999,0,nonexistent,no
18208,103,4,999,0,nonexistent,no
18209,233,3,999,0,nonexistent,no
18210,109,3,999,0,nonexistent,no
18211,64,4,999,0,nonexistent,no
18212,41,5,999,0,nonexistent,no
18213,153,3,999,0,nonexistent,no
18214,57,17,999,0,nonexistent,no
18215,335,5,999,0,nonexistent,no
18216,246,3,999,0,nonexistent,no
18217,86,3,999,0,nonexistent,no
18218,85,2,999,0,nonexistent,no
18219,104,7,999,0,nonexistent,no
18220,35,2,999,0,nonexistent,no
18221,149,10,999,0,nonexistent,no
18222,85,2,999,0,nonexistent,no
18223,82,3,999,0,nonexistent,no
18224,350,3,999,0,nonexistent,no
18225,540,6,999,0,nonexistent,yes
18226,115,5,999,0,nonexistent,no
18227,109,3,999,0,nonexistent,no
18228,595,1,999,0,nonexistent,no
18229,155,3,999,0,nonexistent,no
18230,242,4,999,0,nonexistent,no
18231,288,2,999,0,nonexistent,no
18232,163,1,999,0,nonexistent,no
18233,339,8,999,0,nonexistent,no
18234,29,1,999,0,nonexistent,no
18235,139,4,999,0,nonexistent,no
18236,123,1,999,0,nonexistent,no
18237,72,4,999,0,nonexistent,no
18238,352,1,999,0,nonexistent,no
18239,103,1,999,0,nonexistent,no
18240,173,4,999,0,nonexistent,no
18241,168,7,999,0,nonexistent,no
18242,50,2,999,0,nonexistent,no
18243,22,3,999,0,nonexistent,no
18244,191,3,999,0,nonexistent,no
18245,245,1,999,0,nonexistent,no
18246,251,3,999,0,nonexistent,no
18247,139,5,999,0,nonexistent,no
18248,95,5,999,0,nonexistent,no
18249,207,1,999,0,nonexistent,no
18250,88,4,999,0,nonexistent,no
18251,96,1,999,0,nonexistent,no
18252,100,3,999,0,nonexistent,no
18253,638,3,999,0,nonexistent,no
18254,142,3,999,0,nonexistent,no
18255,90,3,999,0,nonexistent,no
18256,695,2,999,0,nonexistent,yes
18257,53,6,999,0,nonexistent,no
18258,269,17,999,0,nonexistent,no
18259,354,3,999,0,nonexistent,no
18260,251,3,999,0,nonexistent,no
18261,764,4,999,0,nonexistent,yes
18262,251,3,999,0,nonexistent,no
18263,411,2,999,0,nonexistent,no
18264,1065,3,999,0,nonexistent,yes
18265,590,9,999,0,nonexistent,no
18266,100,3,999,0,nonexistent,no
18267,184,6,999,0,nonexistent,no
18268,180,7,999,0,nonexistent,no
18269,83,3,999,0,nonexistent,no
18270,130,3,999,0,nonexistent,no
18271,300,5,999,0,nonexistent,no
18272,70,6,999,0,nonexistent,no
18273,126,2,999,0,nonexistent,no
18274,141,4,999,0,nonexistent,no
18275,130,3,999,0,nonexistent,no
18276,75,5,999,0,nonexistent,no
18277,61,3,999,0,nonexistent,no
18278,95,3,999,0,nonexistent,no
18279,1259,6,999,0,nonexistent,no
18280,70,5,999,0,nonexistent,no
18281,356,4,999,0,nonexistent,yes
18282,258,2,999,0,nonexistent,no
18283,311,3,999,0,nonexistent,no
18284,239,4,999,0,nonexistent,no
18285,2692,8,999,0,nonexistent,yes
18286,79,8,999,0,nonexistent,no
18287,117,17,999,0,nonexistent,no
18288,121,3,999,0,nonexistent,no
18289,675,3,999,0,nonexistent,yes
18290,71,3,999,0,nonexistent,no
18291,103,8,999,0,nonexistent,no
18292,230,3,999,0,nonexistent,no
18293,100,3,999,0,nonexistent,no
18294,192,3,999,0,nonexistent,no
18295,87,3,999,0,nonexistent,no
18296,448,5,999,0,nonexistent,no
18297,285,8,999,0,nonexistent,no
18298,92,3,999,0,nonexistent,no
18299,54,10,999,0,nonexistent,no
18300,154,4,999,0,nonexistent,no
18301,184,3,999,0,nonexistent,no
18302,196,3,999,0,nonexistent,no
18303,185,4,999,0,nonexistent,no
18304,98,11,999,0,nonexistent,no
18305,590,3,999,0,nonexistent,no
18306,782,7,999,0,nonexistent,yes
18307,342,5,999,0,nonexistent,no
18308,151,8,999,0,nonexistent,no
18309,383,7,999,0,nonexistent,no
18310,249,3,999,0,nonexistent,no
18311,93,4,999,0,nonexistent,no
18312,134,23,999,0,nonexistent,no
18313,215,3,999,0,nonexistent,no
18314,60,8,999,0,nonexistent,no
18315,188,3,999,0,nonexistent,no
18316,83,4,999,0,nonexistent,no
18317,187,3,999,0,nonexistent,no
18318,777,10,999,0,nonexistent,yes
18319,84,3,999,0,nonexistent,no
18320,21,20,999,0,nonexistent,no
18321,160,4,999,0,nonexistent,no
18322,61,4,999,0,nonexistent,no
18323,53,10,999,0,nonexistent,no
18324,82,3,999,0,nonexistent,no
18325,208,2,999,0,nonexistent,no
18326,84,2,999,0,nonexistent,no
18327,962,4,999,0,nonexistent,yes
18328,105,11,999,0,nonexistent,no
18329,98,2,999,0,nonexistent,no
18330,166,3,999,0,nonexistent,no
18331,111,8,999,0,nonexistent,no
18332,481,3,999,0,nonexistent,yes
18333,148,15,999,0,nonexistent,no
18334,106,4,999,0,nonexistent,no
18335,101,5,999,0,nonexistent,no
18336,75,11,999,0,nonexistent,no
18337,75,2,999,0,nonexistent,no
18338,114,2,999,0,nonexistent,no
18339,24,12,999,0,nonexistent,no
18340,20,20,999,0,nonexistent,no
18341,234,4,999,0,nonexistent,no
18342,15,14,999,0,nonexistent,no
18343,13,10,999,0,nonexistent,no
18344,81,10,999,0,nonexistent,no
18345,435,5,999,0,nonexistent,no
18346,59,4,999,0,nonexistent,no
18347,175,5,999,0,nonexistent,no
18348,150,2,999,0,nonexistent,no
18349,43,4,999,0,nonexistent,no
18350,52,6,999,0,nonexistent,no
18351,67,6,999,0,nonexistent,no
18352,85,2,999,0,nonexistent,no
18353,11,5,999,0,nonexistent,no
18354,13,27,999,0,nonexistent,no
18355,153,3,999,0,nonexistent,no
18356,87,6,999,0,nonexistent,no
18357,46,17,999,0,nonexistent,no
18358,283,16,999,0,nonexistent,no
18359,69,6,999,0,nonexistent,no
18360,616,2,999,0,nonexistent,no
18361,69,7,999,0,nonexistent,no
18362,160,4,999,0,nonexistent,no
18363,165,3,999,0,nonexistent,no
18364,13,2,999,0,nonexistent,no
18365,141,5,999,0,nonexistent,no
18366,346,2,999,0,nonexistent,no
18367,79,3,999,0,nonexistent,no
18368,175,3,999,0,nonexistent,no
18369,11,10,999,0,nonexistent,no
18370,98,3,999,0,nonexistent,no
18371,125,6,999,0,nonexistent,no
18372,11,16,999,0,nonexistent,no
18373,5,23,999,0,nonexistent,no
18374,12,12,999,0,nonexistent,no
18375,812,2,999,0,nonexistent,yes
18376,8,24,999,0,nonexistent,no
18377,194,5,999,0,nonexistent,no
18378,130,3,999,0,nonexistent,no
18379,68,2,999,0,nonexistent,no
18380,110,3,999,0,nonexistent,no
18381,87,3,999,0,nonexistent,no
18382,517,3,999,0,nonexistent,no
18383,350,2,999,0,nonexistent,no
18384,921,3,999,0,nonexistent,no
18385,217,3,999,0,nonexistent,no
18386,749,8,999,0,nonexistent,no
18387,630,4,999,0,nonexistent,yes
18388,81,4,999,0,nonexistent,no
18389,85,2,999,0,nonexistent,no
18390,468,3,999,0,nonexistent,no
18391,55,5,999,0,nonexistent,no
18392,28,1,999,0,nonexistent,no
18393,207,3,999,0,nonexistent,no
18394,27,3,999,0,nonexistent,no
18395,1088,14,999,0,nonexistent,yes
18396,1150,4,999,0,nonexistent,yes
18397,570,3,999,0,nonexistent,no
18398,404,1,999,0,nonexistent,no
18399,75,1,999,0,nonexistent,no
18400,232,1,999,0,nonexistent,no
18401,190,1,999,0,nonexistent,no
18402,37,3,999,0,nonexistent,no
18403,84,3,999,0,nonexistent,no
18404,92,1,999,0,nonexistent,no
18405,384,3,999,0,nonexistent,no
18406,321,1,999,0,nonexistent,no
18407,394,1,999,0,nonexistent,no
18408,451,1,999,0,nonexistent,no
18409,117,1,999,0,nonexistent,no
18410,508,1,999,0,nonexistent,no
18411,60,6,999,0,nonexistent,no
18412,207,1,999,0,nonexistent,no
18413,107,3,999,0,nonexistent,no
18414,196,1,999,0,nonexistent,no
18415,106,3,999,0,nonexistent,no
18416,413,1,999,0,nonexistent,no
18417,15,23,999,0,nonexistent,no
18418,81,4,999,0,nonexistent,no
18419,125,5,999,0,nonexistent,no
18420,543,1,999,0,nonexistent,no
18421,91,1,999,0,nonexistent,no
18422,14,20,999,0,nonexistent,no
18423,130,2,999,0,nonexistent,no
18424,151,7,999,0,nonexistent,no
18425,104,3,999,0,nonexistent,no
18426,468,1,999,0,nonexistent,no
18427,69,1,999,0,nonexistent,no
18428,79,5,999,0,nonexistent,no
18429,225,5,999,0,nonexistent,no
18430,102,1,999,0,nonexistent,no
18431,183,1,999,0,nonexistent,no
18432,65,2,999,0,nonexistent,no
18433,395,2,999,0,nonexistent,no
18434,291,1,999,0,nonexistent,no
18435,49,3,999,0,nonexistent,no
18436,474,1,999,0,nonexistent,no
18437,118,1,999,0,nonexistent,no
18438,30,1,999,0,nonexistent,no
18439,28,1,999,0,nonexistent,no
18440,221,1,999,0,nonexistent,no
18441,30,6,999,0,nonexistent,no
18442,216,1,999,0,nonexistent,no
18443,149,1,999,0,nonexistent,no
18444,110,6,999,0,nonexistent,no
18445,374,1,999,0,nonexistent,no
18446,108,2,999,0,nonexistent,no
18447,244,1,999,0,nonexistent,no
18448,196,2,999,0,nonexistent,no
18449,74,1,999,0,nonexistent,no
18450,81,1,999,0,nonexistent,no
18451,19,1,999,0,nonexistent,no
18452,126,19,999,0,nonexistent,no
18453,129,1,999,0,nonexistent,no
18454,51,7,999,0,nonexistent,no
18455,61,1,999,0,nonexistent,no
18456,100,1,999,0,nonexistent,no
18457,574,1,999,0,nonexistent,yes
18458,181,1,999,0,nonexistent,no
18459,23,22,999,0,nonexistent,no
18460,242,1,999,0,nonexistent,no
18461,167,1,999,0,nonexistent,no
18462,35,1,999,0,nonexistent,no
18463,203,6,999,0,nonexistent,no
18464,140,3,999,0,nonexistent,no
18465,128,1,999,0,nonexistent,no
18466,128,1,999,0,nonexistent,no
18467,119,1,999,0,nonexistent,no
18468,234,1,999,0,nonexistent,no
18469,56,2,999,0,nonexistent,no
18470,27,16,999,0,nonexistent,no
18471,15,1,999,0,nonexistent,no
18472,47,1,999,0,nonexistent,no
18473,46,4,999,0,nonexistent,no
18474,144,1,999,0,nonexistent,no
18475,175,1,999,0,nonexistent,no
18476,208,5,999,0,nonexistent,no
18477,180,5,999,0,nonexistent,no
18478,307,4,999,0,nonexistent,no
18479,51,1,999,0,nonexistent,no
18480,121,1,999,0,nonexistent,no
18481,73,1,999,0,nonexistent,no
18482,120,1,999,0,nonexistent,no
18483,127,1,999,0,nonexistent,no
18484,114,2,999,0,nonexistent,no
18485,106,2,999,0,nonexistent,no
18486,725,3,999,0,nonexistent,yes
18487,105,5,999,0,nonexistent,no
18488,115,4,999,0,nonexistent,no
18489,114,1,999,0,nonexistent,no
18490,92,1,999,0,nonexistent,no
18491,6,14,999,0,nonexistent,no
18492,123,3,999,0,nonexistent,no
18493,22,1,999,0,nonexistent,no
18494,253,1,999,0,nonexistent,no
18495,57,1,999,0,nonexistent,no
18496,126,4,999,0,nonexistent,no
18497,38,1,999,0,nonexistent,no
18498,77,1,999,0,nonexistent,no
18499,349,1,999,0,nonexistent,no
18500,36,1,999,0,nonexistent,no
18501,543,29,999,0,nonexistent,no
18502,114,1,999,0,nonexistent,no
18503,49,1,999,0,nonexistent,no
18504,61,1,999,0,nonexistent,no
18505,77,2,999,0,nonexistent,no
18506,81,2,999,0,nonexistent,no
18507,122,1,999,0,nonexistent,no
18508,56,3,999,0,nonexistent,no
18509,53,1,999,0,nonexistent,no
18510,94,1,999,0,nonexistent,no
18511,126,1,999,0,nonexistent,no
18512,118,1,999,0,nonexistent,no
18513,60,3,999,0,nonexistent,no
18514,227,1,999,0,nonexistent,no
18515,662,11,999,0,nonexistent,yes
18516,727,2,999,0,nonexistent,yes
18517,219,12,999,0,nonexistent,no
18518,79,1,999,0,nonexistent,no
18519,231,1,999,0,nonexistent,no
18520,49,1,999,0,nonexistent,no
18521,201,1,999,0,nonexistent,no
18522,221,1,999,0,nonexistent,no
18523,168,1,999,0,nonexistent,no
18524,258,1,999,0,nonexistent,no
18525,240,1,999,0,nonexistent,no
18526,119,8,999,0,nonexistent,no
18527,59,12,999,0,nonexistent,no
18528,156,6,999,0,nonexistent,no
18529,131,8,999,0,nonexistent,no
18530,189,2,999,0,nonexistent,no
18531,107,13,999,0,nonexistent,no
18532,122,1,999,0,nonexistent,no
18533,73,1,999,0,nonexistent,no
18534,216,2,999,0,nonexistent,no
18535,148,1,999,0,nonexistent,no
18536,46,2,999,0,nonexistent,no
18537,145,2,999,0,nonexistent,no
18538,52,6,999,0,nonexistent,no
18539,38,15,999,0,nonexistent,no
18540,126,1,999,0,nonexistent,no
18541,166,1,999,0,nonexistent,no
18542,106,1,999,0,nonexistent,no
18543,62,2,999,0,nonexistent,no
18544,45,1,999,0,nonexistent,no
18545,53,1,999,0,nonexistent,no
18546,225,1,999,0,nonexistent,no
18547,268,1,999,0,nonexistent,no
18548,52,4,999,0,nonexistent,no
18549,609,1,999,0,nonexistent,no
18550,83,1,999,0,nonexistent,no
18551,79,6,999,0,nonexistent,no
18552,462,1,999,0,nonexistent,no
18553,847,10,999,0,nonexistent,no
18554,857,2,999,0,nonexistent,yes
18555,188,2,999,0,nonexistent,no
18556,80,1,999,0,nonexistent,no
18557,50,1,999,0,nonexistent,no
18558,255,1,999,0,nonexistent,no
18559,92,1,999,0,nonexistent,no
18560,245,2,999,0,nonexistent,no
18561,83,3,999,0,nonexistent,no
18562,55,7,999,0,nonexistent,no
18563,548,1,999,0,nonexistent,no
18564,281,2,999,0,nonexistent,no
18565,81,2,999,0,nonexistent,no
18566,35,6,999,0,nonexistent,no
18567,69,3,999,0,nonexistent,no
18568,51,33,999,0,nonexistent,no
18569,829,2,999,0,nonexistent,yes
18570,367,2,999,0,nonexistent,no
18571,612,2,999,0,nonexistent,yes
18572,25,6,999,0,nonexistent,no
18573,184,1,999,0,nonexistent,no
18574,284,2,999,0,nonexistent,no
18575,187,1,999,0,nonexistent,no
18576,128,1,999,0,nonexistent,no
18577,150,2,999,0,nonexistent,no
18578,124,3,999,0,nonexistent,no
18579,47,2,999,0,nonexistent,no
18580,249,2,999,0,nonexistent,no
18581,74,2,999,0,nonexistent,no
18582,119,3,999,0,nonexistent,no
18583,88,7,999,0,nonexistent,no
18584,434,2,999,0,nonexistent,no
18585,288,1,999,0,nonexistent,no
18586,109,5,999,0,nonexistent,no
18587,388,3,999,0,nonexistent,no
18588,1461,4,999,0,nonexistent,yes
18589,155,11,999,0,nonexistent,no
18590,172,5,999,0,nonexistent,no
18591,465,2,999,0,nonexistent,no
18592,91,5,999,0,nonexistent,no
18593,166,3,999,0,nonexistent,no
18594,716,6,999,0,nonexistent,no
18595,33,12,999,0,nonexistent,no
18596,266,9,999,0,nonexistent,no
18597,721,10,999,0,nonexistent,no
18598,99,10,999,0,nonexistent,no
18599,228,2,999,0,nonexistent,no
18600,36,3,999,0,nonexistent,no
18601,74,3,999,0,nonexistent,no
18602,222,2,999,0,nonexistent,no
18603,361,3,999,0,nonexistent,yes
18604,294,4,999,0,nonexistent,no
18605,247,2,999,0,nonexistent,no
18606,109,7,999,0,nonexistent,no
18607,324,3,999,0,nonexistent,no
18608,223,1,999,0,nonexistent,no
18609,362,1,999,0,nonexistent,no
18610,300,1,999,0,nonexistent,no
18611,66,1,999,0,nonexistent,no
18612,169,5,999,0,nonexistent,no
18613,391,1,999,0,nonexistent,no
18614,155,5,999,0,nonexistent,no
18615,86,1,999,0,nonexistent,no
18616,151,10,999,0,nonexistent,no
18617,345,1,999,0,nonexistent,no
18618,94,2,999,0,nonexistent,no
18619,843,1,999,0,nonexistent,no
18620,81,1,999,0,nonexistent,no
18621,75,3,999,0,nonexistent,no
18622,198,3,999,0,nonexistent,no
18623,81,3,999,0,nonexistent,no
18624,34,1,999,0,nonexistent,no
18625,61,1,999,0,nonexistent,no
18626,241,4,999,0,nonexistent,no
18627,156,1,999,0,nonexistent,no
18628,1739,5,999,0,nonexistent,no
18629,345,1,999,0,nonexistent,no
18630,111,4,999,0,nonexistent,no
18631,166,1,999,0,nonexistent,no
18632,28,1,999,0,nonexistent,no
18633,119,1,999,0,nonexistent,no
18634,209,1,999,0,nonexistent,no
18635,733,1,999,0,nonexistent,no
18636,44,3,999,0,nonexistent,no
18637,18,29,999,0,nonexistent,no
18638,444,5,999,0,nonexistent,no
18639,744,8,999,0,nonexistent,no
18640,196,4,999,0,nonexistent,no
18641,190,4,999,0,nonexistent,no
18642,245,5,999,0,nonexistent,no
18643,22,25,999,0,nonexistent,no
18644,13,16,999,0,nonexistent,no
18645,59,2,999,0,nonexistent,no
18646,108,9,999,0,nonexistent,no
18647,134,2,999,0,nonexistent,no
18648,58,2,999,0,nonexistent,no
18649,32,20,999,0,nonexistent,no
18650,9,7,999,0,nonexistent,no
18651,37,6,999,0,nonexistent,no
18652,90,5,999,0,nonexistent,no
18653,20,27,999,0,nonexistent,no
18654,33,33,999,0,nonexistent,no
18655,18,8,999,0,nonexistent,no
18656,66,31,999,0,nonexistent,no
18657,23,5,999,0,nonexistent,no
18658,19,6,999,0,nonexistent,no
18659,37,17,999,0,nonexistent,no
18660,51,18,999,0,nonexistent,no
18661,21,2,999,0,nonexistent,no
18662,294,3,999,0,nonexistent,no
18663,65,4,999,0,nonexistent,no
18664,70,5,999,0,nonexistent,no
18665,18,34,999,0,nonexistent,no
18666,77,2,999,0,nonexistent,no
18667,9,5,999,0,nonexistent,no
18668,17,24,999,0,nonexistent,no
18669,393,3,999,0,nonexistent,no
18670,22,7,999,0,nonexistent,no
18671,10,3,999,0,nonexistent,no
18672,454,18,999,0,nonexistent,no
18673,89,4,999,0,nonexistent,no
18674,11,3,999,0,nonexistent,no
18675,37,27,999,0,nonexistent,no
18676,48,3,999,0,nonexistent,no
18677,10,8,999,0,nonexistent,no
18678,67,3,999,0,nonexistent,no
18679,58,5,999,0,nonexistent,no
18680,272,2,999,0,nonexistent,no
18681,164,3,999,0,nonexistent,no
18682,55,6,999,0,nonexistent,no
18683,530,3,999,0,nonexistent,no
18684,17,18,999,0,nonexistent,no
18685,16,35,999,0,nonexistent,no
18686,14,28,999,0,nonexistent,no
18687,153,18,999,0,nonexistent,no
18688,8,8,999,0,nonexistent,no
18689,69,3,999,0,nonexistent,no
18690,8,21,999,0,nonexistent,no
18691,43,32,999,0,nonexistent,no
18692,106,27,999,0,nonexistent,no
18693,255,2,999,0,nonexistent,no
18694,251,3,999,0,nonexistent,no
18695,30,33,999,0,nonexistent,no
18696,21,14,999,0,nonexistent,no
18697,55,8,999,0,nonexistent,no
18698,16,3,999,0,nonexistent,no
18699,9,18,999,0,nonexistent,no
18700,237,7,999,0,nonexistent,no
18701,58,4,999,0,nonexistent,no
18702,115,4,999,0,nonexistent,no
18703,189,3,999,0,nonexistent,no
18704,56,25,999,0,nonexistent,no
18705,114,4,999,0,nonexistent,no
18706,213,3,999,0,nonexistent,no
18707,70,6,999,0,nonexistent,no
18708,368,7,999,0,nonexistent,no
18709,10,3,999,0,nonexistent,no
18710,135,3,999,0,nonexistent,no
18711,48,3,999,0,nonexistent,no
