id_cliente,age,job,marital,education,default,housing,loan
18457,35,blue-collar,married,basic.9y,unknown,no,no
18458,32,technician,single,professional.course,no,no,yes
18459,32,admin.,married,high.school,no,yes,yes
18460,27,admin.,single,university.degree,no,no,yes
18461,32,technician,single,professional.course,no,no,no
18462,32,technician,single,professional.course,no,no,no
18463,40,admin.,married,professional.course,no,yes,yes
18464,33,technician,single,professional.course,no,no,no
18465,32,technician,single,professional.course,no,yes,no
18466,32,technician,single,professional.course,no,yes,no
18467,32,technician,single,professional.course,no,no,no
18468,32,technician,single,professional.course,no,yes,yes
18469,30,blue-collar,single,basic.9y,no,no,no
18470,25,technician,single,high.school,no,no,no
18471,31,entrepreneur,single,university.degree,unknown,no,yes
18472,37,unemployed,single,university.degree,no,yes,no
18473,32,admin.,married,university.degree,no,no,no
18474,53,technician,married,professional.course,no,yes,no
18475,47,blue-collar,married,basic.4y,no,unknown,unknown
18476,36,blue-collar,married,basic.6y,unknown,no,no
18477,41,admin.,single,university.degree,no,yes,yes
18478,35,technician,single,professional.course,no,yes,no
18479,43,admin.,married,unknown,no,yes,no
18480,43,admin.,married,unknown,no,yes,no
18481,38,services,married,high.school,no,yes,no
18482,38,services,married,high.school,no,yes,no
18483,38,services,married,high.school,no,no,no
18484,34,technician,married,university.degree,no,no,yes
18485,40,admin.,married,professional.course,unknown,no,no
18486,24,admin.,single,high.school,no,yes,no
18487,35,technician,single,professional.course,unknown,yes,no
18488,28,services,married,high.school,no,yes,no
18489,42,management,married,basic.9y,no,no,no
18490,42,management,married,basic.9y,no,no,no
18491,29,admin.,single,university.degree,no,no,no
18492,39,technician,married,high.school,no,yes,no
18493,56,management,married,university.degree,no,yes,no
18494,42,management,married,basic.9y,no,yes,no
18495,56,management,married,university.degree,no,no,no
18496,35,technician,married,professional.course,no,no,no
18497,48,technician,married,professional.course,no,no,no
18498,48,technician,married,professional.course,no,no,no
18499,42,blue-collar,married,basic.9y,unknown,no,yes
18500,53,blue-collar,married,basic.4y,unknown,no,yes
18501,39,services,married,high.school,no,yes,no
18502,52,blue-collar,married,basic.9y,no,yes,yes
18503,26,blue-collar,married,high.school,no,yes,no
18504,34,technician,married,professional.course,unknown,no,no
18505,36,blue-collar,married,basic.9y,no,yes,no
18506,32,technician,single,professional.course,no,yes,no
18507,56,management,married,university.degree,no,yes,no
18508,37,admin.,married,high.school,no,unknown,unknown
18509,35,technician,single,professional.course,unknown,yes,no
18510,34,unemployed,married,high.school,no,unknown,unknown
18511,56,management,married,university.degree,no,yes,no
18512,34,unemployed,married,high.school,no,yes,yes
18513,46,technician,divorced,professional.course,no,no,no
18514,56,technician,divorced,university.degree,unknown,yes,no
18515,32,admin.,married,high.school,no,no,no
18516,28,admin.,single,university.degree,no,no,no
18517,49,technician,married,professional.course,unknown,yes,no
18518,53,blue-collar,married,basic.4y,unknown,no,no
18519,28,admin.,single,high.school,no,yes,no
18520,56,technician,divorced,university.degree,unknown,yes,no
18521,29,technician,married,university.degree,no,yes,yes
18522,44,technician,married,professional.course,no,no,no
18523,44,technician,married,professional.course,no,yes,no
18524,29,technician,married,university.degree,no,yes,no
18525,29,technician,married,university.degree,no,no,no
18526,43,admin.,married,basic.4y,no,yes,yes
18527,56,technician,divorced,university.degree,unknown,no,no
18528,52,blue-collar,married,basic.4y,no,yes,no
18529,30,technician,single,university.degree,no,no,no
18530,32,admin.,married,university.degree,no,no,no
18531,36,entrepreneur,married,university.degree,unknown,yes,no
18532,40,technician,married,university.degree,no,no,no
18533,36,self-employed,single,basic.4y,no,no,no
18534,39,services,married,high.school,no,yes,no
18535,36,self-employed,single,basic.4y,no,no,no
18536,34,technician,married,professional.course,unknown,no,no
18537,38,services,married,high.school,no,no,no
18538,41,self-employed,divorced,university.degree,no,no,yes
18539,57,admin.,married,university.degree,unknown,no,no
18540,60,retired,married,basic.6y,unknown,no,no
18541,29,admin.,married,university.degree,no,yes,yes
18542,35,self-employed,single,university.degree,no,yes,no
18543,42,blue-collar,married,basic.9y,unknown,yes,no
18544,28,technician,married,professional.course,no,no,no
18545,28,technician,married,professional.course,no,no,no
18546,27,blue-collar,single,basic.4y,no,yes,no
18547,33,unemployed,married,high.school,unknown,unknown,unknown
18548,48,management,married,university.degree,no,no,no
18549,35,self-employed,single,university.degree,no,no,no
18550,27,blue-collar,single,basic.4y,no,no,yes
18551,51,management,married,basic.9y,no,yes,yes
18552,28,services,married,high.school,no,no,no
18553,40,technician,married,professional.course,unknown,yes,no
18554,38,services,married,high.school,no,no,no
18555,43,housemaid,married,basic.6y,unknown,yes,no
18556,28,services,married,high.school,no,no,yes
18557,37,housemaid,single,professional.course,no,no,yes
18558,37,housemaid,single,professional.course,no,yes,no
18559,46,services,married,high.school,no,no,no
18560,39,management,married,high.school,no,no,yes
18561,33,admin.,divorced,high.school,no,no,yes
18562,36,entrepreneur,married,university.degree,unknown,yes,no
18563,58,self-employed,divorced,university.degree,no,yes,no
18564,44,admin.,divorced,high.school,no,yes,no
18565,32,services,single,high.school,no,no,yes
18566,57,admin.,single,high.school,unknown,yes,no
18567,28,admin.,single,university.degree,no,no,no
18568,53,admin.,married,university.degree,no,yes,no
18569,28,admin.,single,university.degree,no,no,no
18570,42,blue-collar,married,basic.9y,unknown,yes,no
18571,28,services,married,high.school,no,no,no
18572,38,technician,single,professional.course,no,no,no
18573,28,services,married,high.school,no,no,no
18574,34,unemployed,married,high.school,no,no,no
18575,31,admin.,married,high.school,no,no,no
18576,31,admin.,single,university.degree,no,no,no
18577,29,technician,single,professional.course,no,yes,no
18578,46,technician,married,university.degree,no,no,no
18579,51,management,married,basic.4y,no,yes,no
18580,53,blue-collar,married,basic.4y,unknown,no,no
18581,36,admin.,married,high.school,no,yes,no
18582,38,self-employed,divorced,basic.9y,no,yes,yes
18583,37,blue-collar,married,basic.9y,unknown,no,yes
18584,32,admin.,married,high.school,no,yes,no
18585,36,blue-collar,single,high.school,no,no,no
18586,24,admin.,single,high.school,no,yes,yes
18587,47,technician,married,high.school,no,yes,no
18588,39,technician,married,high.school,no,yes,no
18589,44,admin.,divorced,university.degree,no,yes,no
18590,35,self-employed,married,university.degree,no,yes,no
18591,28,services,single,high.school,no,no,no
18592,39,services,single,high.school,no,yes,no
18593,31,management,single,university.degree,no,yes,no
18594,44,unknown,married,unknown,no,yes,no
18595,35,self-employed,married,university.degree,no,yes,no
18596,39,technician,married,high.school,no,no,no
18597,42,technician,married,professional.course,unknown,yes,no
18598,39,admin.,single,unknown,no,no,no
18599,40,admin.,married,high.school,no,no,no
18600,27,self-employed,married,university.degree,no,yes,no
18601,50,unemployed,married,professional.course,no,no,no
18602,58,unknown,married,high.school,unknown,no,no
18603,22,unemployed,single,high.school,no,yes,no
18604,48,admin.,divorced,university.degree,no,yes,no
18605,53,blue-collar,married,basic.4y,unknown,no,yes
18606,36,admin.,single,university.degree,no,yes,no
18607,54,admin.,married,university.degree,unknown,yes,no
18608,47,technician,married,professional.course,no,no,no
18609,59,services,married,high.school,no,yes,no
18610,59,services,married,high.school,no,yes,no
18611,35,admin.,married,high.school,no,no,no
18612,38,admin.,married,basic.6y,no,no,no
18613,45,management,married,university.degree,no,yes,no
18614,57,technician,single,professional.course,no,yes,no
18615,39,management,divorced,basic.9y,unknown,yes,no
18616,45,blue-collar,married,basic.9y,no,unknown,unknown
18617,55,management,married,university.degree,no,yes,yes
18618,28,blue-collar,married,basic.4y,unknown,no,no
18619,45,management,married,university.degree,no,no,no
18620,44,blue-collar,divorced,professional.course,no,yes,yes
18621,33,blue-collar,married,basic.6y,unknown,yes,no
18622,25,admin.,single,basic.9y,no,no,no
18623,25,admin.,single,basic.9y,no,no,no
18624,30,unemployed,married,high.school,no,yes,no
18625,53,admin.,married,high.school,unknown,no,no
18626,60,management,married,professional.course,unknown,yes,no
18627,34,services,married,high.school,no,yes,no
18628,36,admin.,married,university.degree,no,no,no
18629,34,services,married,high.school,no,yes,no
18630,36,technician,single,professional.course,no,no,no
18631,37,blue-collar,married,basic.4y,unknown,no,no
18632,54,blue-collar,married,basic.9y,no,yes,no
18633,55,admin.,divorced,university.degree,no,no,no
18634,55,admin.,divorced,university.degree,no,yes,yes
18635,34,services,married,high.school,no,no,no
18636,28,blue-collar,married,basic.4y,unknown,yes,no
18637,25,admin.,single,basic.9y,no,no,no
18638,30,services,single,high.school,no,no,no
18639,36,admin.,single,university.degree,no,yes,no
18640,29,management,married,university.degree,no,yes,no
18641,34,technician,divorced,unknown,no,yes,no
18642,31,self-employed,married,university.degree,no,no,no
18643,48,blue-collar,married,professional.course,no,no,no
18644,30,blue-collar,single,high.school,no,yes,no
18645,31,services,single,high.school,no,yes,no
18646,28,blue-collar,married,basic.4y,unknown,yes,no
18647,33,admin.,single,professional.course,no,yes,no
18648,28,technician,single,university.degree,no,yes,no
18649,58,management,married,university.degree,no,no,yes
18650,45,admin.,married,university.degree,no,no,no
18651,48,technician,married,professional.course,unknown,no,yes
18652,33,technician,married,university.degree,no,yes,no
18653,54,admin.,married,university.degree,unknown,yes,no
18654,36,admin.,single,university.degree,no,yes,no
18655,36,admin.,single,university.degree,no,yes,yes
18656,44,blue-collar,divorced,professional.course,no,no,no
18657,39,technician,married,professional.course,no,yes,no
18658,32,technician,married,university.degree,no,yes,no
18659,25,admin.,single,basic.9y,no,yes,yes
18660,38,admin.,married,high.school,no,yes,no
18661,48,technician,married,professional.course,no,yes,no
18662,38,admin.,married,basic.6y,no,yes,no
18663,32,technician,married,university.degree,no,no,no
18664,59,services,married,high.school,no,yes,no
18665,38,technician,married,high.school,no,yes,yes
18666,50,self-employed,married,professional.course,no,yes,no
18667,54,admin.,married,university.degree,no,no,no
18668,41,housemaid,married,basic.4y,unknown,no,no
18669,52,blue-collar,married,basic.9y,unknown,no,no
18670,32,technician,married,university.degree,no,yes,no
18671,31,services,single,high.school,no,no,no
18672,30,services,single,high.school,unknown,no,no
18673,33,technician,married,university.degree,no,no,no
18674,34,technician,married,professional.course,no,yes,no
18675,59,retired,married,basic.4y,no,no,no
18676,44,technician,single,unknown,unknown,no,yes
18677,53,admin.,married,high.school,unknown,no,no
18678,39,admin.,married,university.degree,unknown,no,no
18679,33,technician,single,university.degree,no,no,no
18680,30,unemployed,married,high.school,no,yes,no
18681,36,technician,single,professional.course,no,yes,yes
18682,48,admin.,single,university.degree,no,yes,yes
18683,26,blue-collar,married,basic.4y,unknown,yes,no
18684,25,admin.,single,basic.9y,no,yes,no
18685,31,services,single,high.school,no,no,no
18686,25,admin.,single,basic.9y,no,yes,no
18687,47,technician,married,professional.course,no,yes,no
18688,34,technician,divorced,unknown,no,yes,yes
18689,38,admin.,married,basic.6y,no,yes,no
18690,25,admin.,single,basic.9y,no,yes,yes
18691,37,technician,married,professional.course,no,no,no
18692,36,admin.,single,university.degree,no,yes,no
18693,55,self-employed,married,university.degree,unknown,no,no
18694,34,technician,divorced,unknown,no,yes,no
18695,47,technician,married,professional.course,no,yes,no
18696,33,blue-collar,married,basic.9y,no,yes,no
18697,55,retired,married,basic.9y,unknown,yes,no
18698,55,retired,married,basic.9y,unknown,no,no
18699,30,admin.,single,professional.course,no,yes,yes
18700,36,technician,single,professional.course,no,no,no
18701,47,technician,married,professional.course,no,yes,yes
18702,25,admin.,single,basic.9y,no,yes,no
18703,36,unemployed,single,unknown,unknown,no,no
18704,42,admin.,married,university.degree,no,no,yes
18705,38,blue-collar,single,basic.6y,no,no,no
18706,38,admin.,married,basic.6y,no,no,no
18707,30,services,single,high.school,no,yes,no
18708,52,admin.,married,university.degree,no,no,no
18709,36,admin.,single,university.degree,no,yes,no
18710,38,admin.,married,basic.6y,no,yes,no
18711,36,admin.,single,university.degree,no,no,no
18712,38,admin.,married,basic.6y,no,no,no
18713,27,admin.,single,high.school,no,yes,no
18714,43,admin.,married,professional.course,unknown,yes,no
18715,59,retired,married,basic.4y,no,no,yes
18716,41,blue-collar,married,basic.6y,no,no,no
18717,49,technician,married,unknown,unknown,yes,no
18718,40,services,married,basic.9y,no,no,no
18719,41,blue-collar,married,basic.6y,no,yes,no
18720,39,admin.,married,university.degree,unknown,yes,no
18721,49,admin.,single,high.school,no,no,no
18722,55,retired,married,basic.9y,unknown,no,no
18723,34,technician,divorced,unknown,no,no,no
18724,34,technician,divorced,unknown,no,yes,no
18725,39,admin.,single,high.school,no,no,no
18726,25,admin.,single,basic.9y,no,no,no
18727,32,technician,married,university.degree,no,yes,no
18728,41,housemaid,married,basic.4y,unknown,yes,no
18729,54,admin.,married,university.degree,unknown,yes,no
18730,37,technician,married,professional.course,no,no,no
18731,48,blue-collar,married,professional.course,no,yes,no
18732,34,technician,divorced,unknown,no,yes,yes
18733,38,admin.,married,basic.6y,no,no,no
18734,43,services,married,basic.6y,no,no,yes
18735,42,entrepreneur,married,professional.course,no,yes,no
18736,56,blue-collar,married,basic.6y,unknown,yes,no
18737,58,blue-collar,married,basic.6y,unknown,yes,no
18738,39,admin.,married,university.degree,unknown,yes,no
18739,39,technician,married,unknown,no,yes,no
18740,36,admin.,single,university.degree,no,no,no
18741,36,admin.,single,university.degree,no,yes,no
18742,39,admin.,married,university.degree,unknown,no,no
18743,49,admin.,single,high.school,no,yes,no
18744,38,admin.,married,basic.6y,no,no,no
18745,54,admin.,married,university.degree,unknown,yes,no
18746,43,admin.,married,professional.course,unknown,yes,no
18747,24,technician,single,university.degree,no,no,no
18748,31,services,single,high.school,no,yes,no
18749,46,services,married,basic.9y,no,yes,no
18750,27,admin.,single,high.school,no,no,no
18751,31,services,single,high.school,no,no,yes
18752,45,blue-collar,married,basic.6y,no,no,yes
18753,30,services,single,high.school,no,yes,no
18754,59,technician,married,high.school,unknown,no,no
18755,36,admin.,single,university.degree,no,no,no
18756,25,admin.,single,basic.9y,no,yes,no
18757,49,management,married,basic.9y,unknown,no,yes
18758,28,technician,single,professional.course,no,no,no
18759,25,admin.,single,basic.9y,no,yes,yes
18760,25,admin.,single,basic.9y,no,yes,no
18761,32,technician,married,university.degree,no,yes,no
18762,38,admin.,married,basic.6y,no,yes,no
18763,33,technician,married,university.degree,no,yes,no
18764,54,services,married,basic.6y,no,yes,no
18765,30,services,single,high.school,no,yes,no
18766,36,admin.,single,university.degree,no,yes,no
18767,36,admin.,single,university.degree,no,yes,no
18768,36,admin.,married,high.school,no,no,yes
18769,34,management,single,university.degree,no,no,no
18770,36,admin.,single,university.degree,no,no,no
18771,25,admin.,married,university.degree,no,yes,no
18772,32,technician,married,university.degree,no,yes,yes
18773,36,admin.,single,university.degree,no,no,no
18774,31,services,single,high.school,no,no,no
18775,48,technician,married,professional.course,unknown,yes,no
18776,27,admin.,single,high.school,no,yes,no
18777,36,admin.,single,university.degree,no,yes,yes
18778,42,admin.,married,university.degree,no,no,no
18779,29,self-employed,single,university.degree,no,yes,yes
18780,36,services,married,high.school,no,yes,yes
18781,25,blue-collar,married,basic.9y,unknown,yes,no
18782,28,blue-collar,married,basic.4y,unknown,yes,no
18783,39,blue-collar,single,basic.4y,unknown,yes,no
18784,34,technician,divorced,unknown,no,yes,no
18785,39,blue-collar,married,professional.course,no,yes,no
18786,33,technician,married,university.degree,no,yes,no
18787,34,blue-collar,married,unknown,no,yes,no
18788,36,services,married,high.school,no,yes,yes
18789,38,admin.,married,basic.6y,no,yes,no
18790,25,student,single,high.school,no,no,no
18791,55,retired,married,high.school,no,yes,no
18792,58,blue-collar,married,basic.6y,unknown,yes,yes
18793,53,self-employed,married,professional.course,no,yes,no
18794,33,technician,married,university.degree,no,yes,no
18795,45,technician,married,basic.9y,unknown,no,no
18796,31,services,single,high.school,no,yes,no
18797,47,services,married,unknown,no,yes,no
18798,39,technician,married,professional.course,no,no,no
18799,38,admin.,married,basic.6y,no,yes,no
18800,56,blue-collar,married,basic.6y,unknown,yes,no
18801,31,services,single,high.school,no,yes,no
18802,31,services,single,high.school,no,yes,no
18803,37,admin.,married,high.school,no,yes,no
18804,34,technician,divorced,unknown,no,yes,no
18805,29,technician,married,university.degree,no,no,no
18806,51,retired,married,university.degree,unknown,no,no
18807,35,admin.,married,university.degree,no,no,no
18808,34,technician,divorced,unknown,no,no,no
18809,48,technician,married,professional.course,unknown,no,yes
18810,48,blue-collar,married,professional.course,no,yes,no
18811,33,admin.,single,professional.course,no,yes,no
18812,36,services,married,high.school,no,yes,no
18813,54,management,married,university.degree,unknown,yes,no
18814,46,services,married,basic.9y,no,no,no
18815,36,admin.,single,university.degree,no,no,yes
18816,50,self-employed,married,professional.course,no,no,no
18817,27,admin.,single,high.school,no,no,no
18818,54,technician,married,basic.9y,no,no,yes
18819,59,housemaid,married,basic.4y,no,no,yes
18820,43,admin.,married,professional.course,unknown,no,no
18821,28,blue-collar,married,basic.4y,unknown,no,yes
18822,39,blue-collar,single,basic.4y,unknown,no,no
18823,48,housemaid,married,basic.4y,unknown,no,yes
18824,45,management,divorced,high.school,no,no,yes
18825,34,technician,single,university.degree,no,yes,no
18826,34,technician,single,university.degree,no,no,no
18827,41,technician,married,university.degree,no,unknown,unknown
18828,38,blue-collar,single,high.school,no,yes,no
18829,43,admin.,married,university.degree,no,no,no
18830,43,admin.,married,university.degree,no,yes,yes
18831,45,management,divorced,high.school,no,yes,no
18832,44,admin.,single,university.degree,no,no,no
18833,50,self-employed,married,basic.4y,unknown,no,no
18834,50,self-employed,married,basic.4y,unknown,yes,no
18835,31,admin.,single,university.degree,no,yes,no
18836,41,technician,married,university.degree,no,yes,no
18837,41,technician,married,university.degree,no,yes,no
18838,41,technician,married,university.degree,no,yes,no
18839,41,technician,married,university.degree,no,yes,no
18840,57,unknown,married,unknown,unknown,yes,no
18841,46,admin.,married,university.degree,no,yes,no
18842,58,blue-collar,married,basic.9y,no,yes,no
18843,33,admin.,single,university.degree,no,no,no
18844,58,blue-collar,married,basic.9y,no,no,no
18845,36,admin.,married,university.degree,no,no,no
18846,58,blue-collar,married,basic.9y,no,yes,no
18847,48,blue-collar,married,university.degree,no,no,no
18848,49,services,married,high.school,no,no,no
18849,30,admin.,married,university.degree,no,no,no
18850,30,admin.,married,university.degree,no,no,no
18851,48,blue-collar,married,basic.9y,no,no,yes
18852,53,management,married,university.degree,no,yes,no
18853,56,admin.,married,basic.6y,no,yes,no
18854,53,services,married,basic.9y,unknown,no,no
18855,53,services,married,basic.9y,unknown,yes,no
18856,53,blue-collar,married,basic.4y,unknown,yes,no
18857,37,student,married,professional.course,no,no,no
18858,56,blue-collar,married,basic.9y,no,unknown,unknown
18859,47,services,married,high.school,no,no,no
18860,51,technician,married,professional.course,no,no,no
18861,55,blue-collar,married,basic.4y,no,yes,no
18862,55,blue-collar,married,basic.4y,no,yes,no
18863,42,technician,divorced,professional.course,no,yes,no
18864,58,retired,married,professional.course,no,yes,no
18865,42,technician,divorced,professional.course,no,yes,no
18866,56,retired,married,university.degree,no,yes,no
18867,46,technician,married,university.degree,unknown,no,no
18868,49,technician,married,professional.course,unknown,yes,yes
18869,33,admin.,divorced,university.degree,no,yes,no
18870,53,services,married,basic.9y,unknown,yes,no
18871,46,housemaid,married,high.school,no,yes,no
18872,46,housemaid,married,high.school,no,yes,no
18873,35,admin.,single,university.degree,no,no,no
18874,60,retired,married,university.degree,unknown,no,no
18875,60,retired,married,university.degree,unknown,yes,no
18876,30,admin.,single,university.degree,no,yes,no
18877,35,technician,divorced,university.degree,no,yes,yes
18878,57,admin.,married,high.school,unknown,yes,no
18879,39,housemaid,married,basic.4y,no,yes,no
18880,47,entrepreneur,married,university.degree,no,yes,yes
18881,33,admin.,divorced,university.degree,no,no,yes
18882,35,management,married,university.degree,unknown,yes,no
18883,38,technician,married,professional.course,no,no,no
18884,32,admin.,single,university.degree,no,no,no
18885,49,technician,married,professional.course,no,no,no
18886,31,admin.,married,university.degree,no,yes,no
18887,30,technician,single,high.school,no,no,no
18888,31,technician,married,professional.course,unknown,no,no
18889,39,technician,single,professional.course,unknown,no,no
18890,48,unknown,married,basic.9y,no,no,no
18891,44,services,married,professional.course,no,no,yes
18892,44,services,married,professional.course,no,no,no
18893,34,technician,single,professional.course,no,yes,yes
18894,34,technician,single,professional.course,no,yes,no
18895,60,retired,married,basic.6y,no,no,no
18896,36,admin.,married,professional.course,no,no,no
18897,41,unknown,married,unknown,no,yes,no
18898,33,technician,divorced,professional.course,no,no,yes
18899,57,retired,married,basic.4y,no,yes,no
18900,33,technician,divorced,professional.course,no,yes,no
18901,33,technician,divorced,professional.course,no,yes,yes
18902,45,blue-collar,married,basic.6y,unknown,no,no
18903,49,blue-collar,married,basic.4y,unknown,yes,no
18904,50,admin.,married,high.school,no,no,no
18905,57,retired,married,basic.4y,no,no,no
18906,46,blue-collar,married,basic.9y,no,no,no
18907,46,technician,single,professional.course,unknown,no,no
18908,47,technician,married,professional.course,no,yes,no
18909,57,admin.,married,high.school,unknown,yes,no
18910,35,technician,single,professional.course,no,no,yes
18911,34,admin.,single,university.degree,no,yes,no
18912,45,technician,married,university.degree,unknown,yes,no
18913,33,student,divorced,professional.course,no,no,no
18914,35,technician,single,professional.course,no,yes,no
18915,35,technician,single,professional.course,no,no,no
18916,41,unknown,married,unknown,no,yes,no
18917,50,unknown,married,unknown,unknown,yes,no
18918,52,blue-collar,married,basic.9y,no,yes,no
18919,46,blue-collar,married,high.school,no,no,no
18920,48,blue-collar,married,basic.4y,unknown,yes,no
18921,46,blue-collar,married,basic.9y,no,no,no
18922,46,blue-collar,married,basic.9y,no,no,no
18923,37,technician,single,professional.course,no,yes,no
18924,41,technician,married,professional.course,no,no,no
18925,41,unknown,married,unknown,no,yes,yes
18926,37,management,married,university.degree,unknown,no,no
18927,37,management,married,university.degree,unknown,no,no
18928,41,technician,married,university.degree,no,yes,yes
18929,54,technician,divorced,high.school,no,no,no
18930,57,admin.,married,high.school,no,yes,no
18931,57,admin.,married,high.school,no,yes,no
18932,39,technician,single,university.degree,no,yes,no
18933,29,technician,single,professional.course,no,no,no
18934,39,housemaid,married,basic.4y,no,no,yes
18935,36,technician,divorced,professional.course,no,yes,no
18936,49,admin.,married,high.school,no,no,no
18937,41,unknown,married,unknown,no,no,no
18938,44,services,married,professional.course,no,no,no
18939,53,blue-collar,married,unknown,no,no,no
18940,56,admin.,married,university.degree,no,yes,no
18941,34,admin.,single,university.degree,no,yes,no
18942,39,admin.,married,university.degree,no,no,no
18943,35,management,single,university.degree,no,yes,no
18944,50,blue-collar,married,basic.9y,no,yes,no
18945,54,blue-collar,married,unknown,no,no,no
18946,44,blue-collar,married,basic.9y,no,no,no
18947,41,technician,divorced,professional.course,no,yes,no
18948,50,blue-collar,married,basic.9y,unknown,yes,no
18949,58,housemaid,married,basic.4y,unknown,yes,no
18950,44,blue-collar,married,basic.9y,no,yes,no
18951,58,retired,married,professional.course,unknown,no,no
18952,49,admin.,divorced,professional.course,no,yes,yes
18953,57,admin.,married,high.school,no,no,no
18954,30,unknown,married,university.degree,no,yes,no
18955,44,admin.,divorced,high.school,no,yes,no
18956,30,unknown,married,university.degree,no,yes,no
18957,33,technician,divorced,professional.course,no,yes,no
18958,45,technician,divorced,high.school,no,yes,yes
18959,32,technician,married,university.degree,no,yes,no
18960,32,technician,married,university.degree,no,yes,no
18961,58,blue-collar,married,basic.9y,no,yes,no
18962,47,services,married,high.school,no,yes,no
18963,37,management,married,university.degree,unknown,no,no
18964,45,technician,married,high.school,no,yes,no
18965,54,technician,married,professional.course,unknown,no,yes
18966,50,admin.,married,high.school,no,no,no
18967,50,blue-collar,married,basic.4y,unknown,yes,no
18968,60,retired,married,university.degree,unknown,yes,no
18969,60,retired,married,university.degree,unknown,yes,yes
18970,40,technician,married,professional.course,unknown,yes,no
18971,59,retired,married,high.school,no,yes,no
18972,35,admin.,married,university.degree,no,no,no
18973,34,admin.,single,university.degree,no,no,yes
18974,33,technician,divorced,professional.course,no,no,no
18975,54,technician,married,professional.course,unknown,yes,no
18976,48,blue-collar,married,basic.9y,no,yes,no
18977,48,housemaid,married,basic.4y,unknown,yes,no
18978,30,admin.,single,university.degree,no,yes,no
18979,30,admin.,married,university.degree,no,no,yes
18980,41,technician,married,university.degree,no,yes,no
18981,44,services,married,professional.course,no,no,no
18982,58,retired,married,professional.course,unknown,yes,no
18983,60,retired,married,university.degree,unknown,no,no
18984,48,housemaid,married,basic.4y,unknown,yes,no
18985,59,retired,married,basic.4y,no,no,no
18986,45,unemployed,married,university.degree,no,yes,no
18987,54,technician,married,university.degree,no,yes,no
18988,34,admin.,single,university.degree,no,no,no
18989,30,unknown,married,university.degree,no,yes,no
18990,52,management,married,university.degree,no,no,no
18991,40,entrepreneur,married,university.degree,no,yes,no
18992,45,services,married,high.school,unknown,yes,no
18993,50,technician,divorced,university.degree,unknown,no,no
18994,47,technician,married,professional.course,no,no,no
18995,32,technician,married,professional.course,no,yes,no
18996,30,technician,married,university.degree,no,yes,no
18997,38,blue-collar,single,high.school,no,no,no
18998,50,admin.,married,basic.9y,no,no,no
18999,30,technician,single,high.school,no,yes,no
19000,56,retired,married,university.degree,no,yes,no
19001,47,entrepreneur,married,university.degree,no,no,no
19002,47,entrepreneur,married,university.degree,no,yes,no
19003,52,technician,divorced,professional.course,no,yes,no
19004,50,admin.,married,high.school,no,no,yes
19005,53,blue-collar,married,basic.4y,no,no,no
19006,43,admin.,single,university.degree,no,yes,no
19007,57,retired,married,basic.6y,no,no,no
19008,35,unknown,married,basic.9y,no,no,no
19009,49,services,married,high.school,no,no,no
19010,58,admin.,married,high.school,no,yes,yes
19011,58,admin.,married,high.school,no,yes,no
19012,52,admin.,married,unknown,no,yes,no
19013,38,technician,single,professional.course,no,yes,no
19014,52,technician,divorced,university.degree,no,no,no
19015,52,technician,divorced,university.degree,no,no,yes
19016,52,admin.,married,unknown,no,no,no
19017,35,admin.,married,university.degree,no,yes,no
19018,52,admin.,married,unknown,no,no,no
19019,52,technician,divorced,university.degree,no,no,yes
19020,47,admin.,married,high.school,no,yes,no
19021,48,technician,divorced,professional.course,no,no,no
19022,53,blue-collar,married,basic.9y,no,yes,no
19023,48,technician,divorced,professional.course,no,no,no
19024,52,technician,divorced,professional.course,no,no,no
19025,47,services,married,high.school,no,yes,no
19026,41,technician,married,professional.course,no,no,no
19027,29,admin.,single,university.degree,no,yes,no
19028,45,housemaid,married,basic.4y,unknown,yes,no
19029,45,housemaid,married,basic.4y,unknown,no,no
19030,45,housemaid,married,basic.4y,unknown,no,no
19031,35,admin.,single,university.degree,no,yes,no
19032,49,technician,married,professional.course,unknown,no,no
19033,48,blue-collar,married,basic.9y,no,yes,no
19034,29,admin.,single,university.degree,no,no,no
19035,58,blue-collar,married,basic.9y,no,no,no
19036,37,admin.,married,university.degree,no,yes,no
19037,42,admin.,married,university.degree,no,yes,no
19038,51,admin.,married,university.degree,unknown,yes,no
19039,48,management,married,high.school,unknown,no,no
19040,39,technician,divorced,professional.course,no,yes,no
19041,57,retired,married,professional.course,unknown,yes,no
19042,42,technician,married,high.school,no,yes,no
19043,44,technician,single,professional.course,no,yes,no
19044,42,technician,married,high.school,no,yes,no
19045,42,technician,married,professional.course,no,yes,no
19046,39,admin.,married,university.degree,no,yes,yes
19047,37,admin.,married,university.degree,no,yes,no
19048,47,management,married,university.degree,no,no,no
19049,47,management,married,university.degree,no,no,no
19050,41,technician,married,university.degree,no,yes,yes
19051,34,admin.,married,university.degree,unknown,yes,no
19052,34,admin.,married,university.degree,unknown,no,no
19053,34,admin.,married,university.degree,unknown,yes,no
19054,51,technician,divorced,high.school,unknown,no,no
19055,41,technician,single,professional.course,no,yes,no
19056,41,technician,single,professional.course,no,no,no
19057,40,technician,married,professional.course,no,yes,no
19058,43,management,married,university.degree,unknown,yes,no
19059,40,technician,married,professional.course,no,yes,no
19060,40,technician,married,professional.course,no,no,no
19061,53,blue-collar,married,basic.4y,unknown,yes,no
